image_id,url,file_name,width,height,caption
1037,http://visualqa.org/data/abstract_v002/scene_img/img/1037.png,abstract_v002_train2015_000000001037.png,700,400,the boy in on the park bench is feeding the bird up under the pine tree
1037,http://visualqa.org/data/abstract_v002/scene_img/img/1037.png,abstract_v002_train2015_000000001037.png,700,400,a boy on a park bench is looking at a bird
1038,http://visualqa.org/data/abstract_v002/scene_img/img/1038.png,abstract_v002_train2015_000000001038.png,700,400,a boy sits on the sofa petting his cat and watching the television
1038,http://visualqa.org/data/abstract_v002/scene_img/img/1038.png,abstract_v002_train2015_000000001038.png,700,400,a boy pets his cat while watching his favorite tv program
1038,http://visualqa.org/data/abstract_v002/scene_img/img/1038.png,abstract_v002_train2015_000000001038.png,700,400,a boy is sitting on the couch with his cat watching tv
1038,http://visualqa.org/data/abstract_v002/scene_img/img/1038.png,abstract_v002_train2015_000000001038.png,700,400,a boy is sitting on the couch with his cat watching television
1038,http://visualqa.org/data/abstract_v002/scene_img/img/1038.png,abstract_v002_train2015_000000001038.png,700,400,a child is sitting on a couch holding a cat and watching television
1039,http://visualqa.org/data/abstract_v002/scene_img/img/1039.png,abstract_v002_train2015_000000001039.png,700,400,a girl and a boy argue about what they are going to play next skateboarding jump roping sandbox or sliding
1039,http://visualqa.org/data/abstract_v002/scene_img/img/1039.png,abstract_v002_train2015_000000001039.png,700,400,a boy and a girl talk and play in a park
1039,http://visualqa.org/data/abstract_v002/scene_img/img/1039.png,abstract_v002_train2015_000000001039.png,700,400,a little girl in black standing on the grass
1039,http://visualqa.org/data/abstract_v002/scene_img/img/1039.png,abstract_v002_train2015_000000001039.png,700,400,the kids are fighting in the park because they cant share
1039,http://visualqa.org/data/abstract_v002/scene_img/img/1039.png,abstract_v002_train2015_000000001039.png,700,400,two kids are playing together at a park
1040,http://visualqa.org/data/abstract_v002/scene_img/img/1040.png,abstract_v002_train2015_000000001040.png,700,400,two boys kneeling in the park enjoy watching the fish in the koi pond
1040,http://visualqa.org/data/abstract_v002/scene_img/img/1040.png,abstract_v002_train2015_000000001040.png,700,400,the boys are looking at the fish in the pond
1040,http://visualqa.org/data/abstract_v002/scene_img/img/1040.png,abstract_v002_train2015_000000001040.png,700,400,two young boys try to catch the fish in the pond
1040,http://visualqa.org/data/abstract_v002/scene_img/img/1040.png,abstract_v002_train2015_000000001040.png,700,400,the two friends are hanging by the blue pond
1040,http://visualqa.org/data/abstract_v002/scene_img/img/1040.png,abstract_v002_train2015_000000001040.png,700,400,the boy sits with the other boy at the pond with the fish
1041,http://visualqa.org/data/abstract_v002/scene_img/img/1041.png,abstract_v002_train2015_000000001041.png,700,400,the young girl is playing with two dogs on the floor
1041,http://visualqa.org/data/abstract_v002/scene_img/img/1041.png,abstract_v002_train2015_000000001041.png,700,400,a small child is sitting with a couple of animals
1041,http://visualqa.org/data/abstract_v002/scene_img/img/1041.png,abstract_v002_train2015_000000001041.png,700,400,the fire place has a fire in it and the girl is playing with 2 cats in the middle of the living room
1041,http://visualqa.org/data/abstract_v002/scene_img/img/1041.png,abstract_v002_train2015_000000001041.png,700,400,a girl plays with her pets in front of the fireplace
1041,http://visualqa.org/data/abstract_v002/scene_img/img/1041.png,abstract_v002_train2015_000000001041.png,700,400,a girl sitting on the floor playing with two dogs
1042,http://visualqa.org/data/abstract_v002/scene_img/img/1042.png,abstract_v002_train2015_000000001042.png,700,400,a woman is playing with her sleeping dog
1042,http://visualqa.org/data/abstract_v002/scene_img/img/1042.png,abstract_v002_train2015_000000001042.png,700,400,a woman is trying to get her dog to stop sleeping on the carpet
1042,http://visualqa.org/data/abstract_v002/scene_img/img/1042.png,abstract_v002_train2015_000000001042.png,700,400,the woman is kneeling and stretching her arms towards the dog
1042,http://visualqa.org/data/abstract_v002/scene_img/img/1042.png,abstract_v002_train2015_000000001042.png,700,400,a woman who currently has both her arms prepares to startle a sleeping dog
1042,http://visualqa.org/data/abstract_v002/scene_img/img/1042.png,abstract_v002_train2015_000000001042.png,700,400,a woman is holding her hands over a sleeping dog
1043,http://visualqa.org/data/abstract_v002/scene_img/img/1043.png,abstract_v002_train2015_000000001043.png,700,400,a man is grilling while a woman and child are sitting on the ground
1043,http://visualqa.org/data/abstract_v002/scene_img/img/1043.png,abstract_v002_train2015_000000001043.png,700,400,a family is grilling and having a picnic in the park
1043,http://visualqa.org/data/abstract_v002/scene_img/img/1043.png,abstract_v002_train2015_000000001043.png,700,400,a man is cooking food on the grill
1043,http://visualqa.org/data/abstract_v002/scene_img/img/1043.png,abstract_v002_train2015_000000001043.png,700,400,a family of 3 have a picnic and barbecue outdoors
1043,http://visualqa.org/data/abstract_v002/scene_img/img/1043.png,abstract_v002_train2015_000000001043.png,700,400,three people are cooking out in a park
1044,http://visualqa.org/data/abstract_v002/scene_img/img/1044.png,abstract_v002_train2015_000000001044.png,700,400,3 deers are present in the scene with 2 dead trees
1044,http://visualqa.org/data/abstract_v002/scene_img/img/1044.png,abstract_v002_train2015_000000001044.png,700,400,one deer sleeps under a tree while several are running in the grass
1044,http://visualqa.org/data/abstract_v002/scene_img/img/1044.png,abstract_v002_train2015_000000001044.png,700,400,the deer are alone in the park and the moon is out
1044,http://visualqa.org/data/abstract_v002/scene_img/img/1044.png,abstract_v002_train2015_000000001044.png,700,400,three dears in the park two are standing up and one is curled up under the bare tree
1044,http://visualqa.org/data/abstract_v002/scene_img/img/1044.png,abstract_v002_train2015_000000001044.png,700,400,a deer sleeping under a tree near a sidewalk with 2 other deer are nearby
1045,http://visualqa.org/data/abstract_v002/scene_img/img/1045.png,abstract_v002_train2015_000000001045.png,700,400,the ducks are swimming in the small pool
1045,http://visualqa.org/data/abstract_v002/scene_img/img/1045.png,abstract_v002_train2015_000000001045.png,700,400,two ducks are swimming in a small pond
1045,http://visualqa.org/data/abstract_v002/scene_img/img/1045.png,abstract_v002_train2015_000000001045.png,700,400,the dog stands near the pond in the park
1045,http://visualqa.org/data/abstract_v002/scene_img/img/1045.png,abstract_v002_train2015_000000001045.png,700,400,the squirrels are on the grass and ducks are in the pond
1045,http://visualqa.org/data/abstract_v002/scene_img/img/1045.png,abstract_v002_train2015_000000001045.png,700,400,two ducks in a pond in the park with other wild life watching them
1046,http://visualqa.org/data/abstract_v002/scene_img/img/1046.png,abstract_v002_train2015_000000001046.png,700,400,a lady watches as her cat meows on a hassock
1046,http://visualqa.org/data/abstract_v002/scene_img/img/1046.png,abstract_v002_train2015_000000001046.png,700,400,the woman stared at the white cat sitting on the ottoman
1046,http://visualqa.org/data/abstract_v002/scene_img/img/1046.png,abstract_v002_train2015_000000001046.png,700,400,a woman talking to her cat as if it was a therapist
1046,http://visualqa.org/data/abstract_v002/scene_img/img/1046.png,abstract_v002_train2015_000000001046.png,700,400,a woman in a white shirt and red pants sits on a chair near a white cat sitting on a red ottoman
1046,http://visualqa.org/data/abstract_v002/scene_img/img/1046.png,abstract_v002_train2015_000000001046.png,700,400,the woman sits on the chair watching her cat on the ottoman
1047,http://visualqa.org/data/abstract_v002/scene_img/img/1047.png,abstract_v002_train2015_000000001047.png,700,400,the child is riding a toy car as the mother follows
1047,http://visualqa.org/data/abstract_v002/scene_img/img/1047.png,abstract_v002_train2015_000000001047.png,700,400,a woman walking behind a small child on a scooter enjoy the duck pond at the park
1047,http://visualqa.org/data/abstract_v002/scene_img/img/1047.png,abstract_v002_train2015_000000001047.png,700,400,the woman is teaching the girl how to ride a scooter
1047,http://visualqa.org/data/abstract_v002/scene_img/img/1047.png,abstract_v002_train2015_000000001047.png,700,400,the woman is looking at the the little girl riding a scooter
1047,http://visualqa.org/data/abstract_v002/scene_img/img/1047.png,abstract_v002_train2015_000000001047.png,700,400,a woman is walking behind her daughter who is riding a scooter
1048,http://visualqa.org/data/abstract_v002/scene_img/img/1048.png,abstract_v002_train2015_000000001048.png,700,400,a couple of people are playing catch next to a slide
1048,http://visualqa.org/data/abstract_v002/scene_img/img/1048.png,abstract_v002_train2015_000000001048.png,700,400,a boy and girl play catch next to a slide
1048,http://visualqa.org/data/abstract_v002/scene_img/img/1048.png,abstract_v002_train2015_000000001048.png,700,400,two young lovers play ball during a sunny day
1048,http://visualqa.org/data/abstract_v002/scene_img/img/1048.png,abstract_v002_train2015_000000001048.png,700,400,the two girls are playing with a baseball together
1048,http://visualqa.org/data/abstract_v002/scene_img/img/1048.png,abstract_v002_train2015_000000001048.png,700,400,a young man and a young woman are standing with a baseball next to a red slide on a sunny day
1049,http://visualqa.org/data/abstract_v002/scene_img/img/1049.png,abstract_v002_train2015_000000001049.png,700,400,a small dog is sleeping between 2 plants
1049,http://visualqa.org/data/abstract_v002/scene_img/img/1049.png,abstract_v002_train2015_000000001049.png,700,400,the puppy is asleep under the window with a floral curtains
1049,http://visualqa.org/data/abstract_v002/scene_img/img/1049.png,abstract_v002_train2015_000000001049.png,700,400,the brown chairs sit near the big window
1049,http://visualqa.org/data/abstract_v002/scene_img/img/1049.png,abstract_v002_train2015_000000001049.png,700,400,a small gray dog sleeps in a room under a window between two potted plants
1049,http://visualqa.org/data/abstract_v002/scene_img/img/1049.png,abstract_v002_train2015_000000001049.png,700,400,a little dog lying between two plants in front of a window
1050,http://visualqa.org/data/abstract_v002/scene_img/img/1050.png,abstract_v002_train2015_000000001050.png,700,400,a woman is sitting on a sofa while 2 children are watching tv
1050,http://visualqa.org/data/abstract_v002/scene_img/img/1050.png,abstract_v002_train2015_000000001050.png,700,400,the woman is with a little boy and girl in the room
1050,http://visualqa.org/data/abstract_v002/scene_img/img/1050.png,abstract_v002_train2015_000000001050.png,700,400,a boy and a girl are sitting on a carpet next to the fire with their grandmother
1050,http://visualqa.org/data/abstract_v002/scene_img/img/1050.png,abstract_v002_train2015_000000001050.png,700,400,an old woman seated on a couch interacting with two children on the floor
1050,http://visualqa.org/data/abstract_v002/scene_img/img/1050.png,abstract_v002_train2015_000000001050.png,700,400,a woman sitting on a sofa watching two children sit on the floor
1051,http://visualqa.org/data/abstract_v002/scene_img/img/1051.png,abstract_v002_train2015_000000001051.png,700,400,the two women and the girl with the ball are walking down the sidewalk
1051,http://visualqa.org/data/abstract_v002/scene_img/img/1051.png,abstract_v002_train2015_000000001051.png,700,400,an older woman a younger woman and a young girl are walking down a sidewalk in a park
1051,http://visualqa.org/data/abstract_v002/scene_img/img/1051.png,abstract_v002_train2015_000000001051.png,700,400,an older lady a younger lady and a child with a ball walk down a sidewalk in a park
1051,http://visualqa.org/data/abstract_v002/scene_img/img/1051.png,abstract_v002_train2015_000000001051.png,700,400,a girl and her mother and grandmother at the park
1051,http://visualqa.org/data/abstract_v002/scene_img/img/1051.png,abstract_v002_train2015_000000001051.png,700,400,the grandmother is spending time with her daughter and granddaughter
1052,http://visualqa.org/data/abstract_v002/scene_img/img/1052.png,abstract_v002_train2015_000000001052.png,700,400,the little boy is on the floor reaching towards the dog
1052,http://visualqa.org/data/abstract_v002/scene_img/img/1052.png,abstract_v002_train2015_000000001052.png,700,400,boy on ground by train and two dogs
1052,http://visualqa.org/data/abstract_v002/scene_img/img/1052.png,abstract_v002_train2015_000000001052.png,700,400,the young boy is playing with his train set
1052,http://visualqa.org/data/abstract_v002/scene_img/img/1052.png,abstract_v002_train2015_000000001052.png,700,400,the boy is happy that the dog wants to play with his teddy bear too
1052,http://visualqa.org/data/abstract_v002/scene_img/img/1052.png,abstract_v002_train2015_000000001052.png,700,400,a baby laughs at a dog trying to get a stuffed animal
1053,http://visualqa.org/data/abstract_v002/scene_img/img/1053.png,abstract_v002_train2015_000000001053.png,700,400,a woman angry at a small boy sitting on the floor
1053,http://visualqa.org/data/abstract_v002/scene_img/img/1053.png,abstract_v002_train2015_000000001053.png,700,400,a young woman is angry at a baby who sits on the floor with a toy
1053,http://visualqa.org/data/abstract_v002/scene_img/img/1053.png,abstract_v002_train2015_000000001053.png,700,400,a woman looking angry at a baby while playing with a car on the carpet
1053,http://visualqa.org/data/abstract_v002/scene_img/img/1053.png,abstract_v002_train2015_000000001053.png,700,400,the woman is watching a baby play with a red car
1053,http://visualqa.org/data/abstract_v002/scene_img/img/1053.png,abstract_v002_train2015_000000001053.png,700,400,the new mother watched her baby play in the living room
1054,http://visualqa.org/data/abstract_v002/scene_img/img/1054.png,abstract_v002_train2015_000000001054.png,700,400,a man takes his son to the park to grill while the boys sits in the sandbox and the dog thinks its smells good
1054,http://visualqa.org/data/abstract_v002/scene_img/img/1054.png,abstract_v002_train2015_000000001054.png,700,400,the older man is cooking food on the grill
1054,http://visualqa.org/data/abstract_v002/scene_img/img/1054.png,abstract_v002_train2015_000000001054.png,700,400,an older man and a young boy are at the park
1054,http://visualqa.org/data/abstract_v002/scene_img/img/1054.png,abstract_v002_train2015_000000001054.png,700,400,a man is grilling food while his son sits in a sandbox in the background
1054,http://visualqa.org/data/abstract_v002/scene_img/img/1054.png,abstract_v002_train2015_000000001054.png,700,400,the man is grilling meat while the boy plays in the sandbox
1055,http://visualqa.org/data/abstract_v002/scene_img/img/1055.png,abstract_v002_train2015_000000001055.png,700,400,the girl is sitting on the slide near the pond
1055,http://visualqa.org/data/abstract_v002/scene_img/img/1055.png,abstract_v002_train2015_000000001055.png,700,400,a girl slides down the slide near the pond
1055,http://visualqa.org/data/abstract_v002/scene_img/img/1055.png,abstract_v002_train2015_000000001055.png,700,400,a girl sits at the top of an outdoor slide near a small pond
1055,http://visualqa.org/data/abstract_v002/scene_img/img/1055.png,abstract_v002_train2015_000000001055.png,700,400,this girl is sliding down the slide at her local park
1055,http://visualqa.org/data/abstract_v002/scene_img/img/1055.png,abstract_v002_train2015_000000001055.png,700,400,she is sliding down the slide and going swimming
1056,http://visualqa.org/data/abstract_v002/scene_img/img/1056.png,abstract_v002_train2015_000000001056.png,700,400,girl walking through the park near a bike is also a campfire going
1056,http://visualqa.org/data/abstract_v002/scene_img/img/1056.png,abstract_v002_train2015_000000001056.png,700,400,a girl walks on the sidewalk towards a bicycle
1056,http://visualqa.org/data/abstract_v002/scene_img/img/1056.png,abstract_v002_train2015_000000001056.png,700,400,a young girl walks over towards her bicycle in the park
1056,http://visualqa.org/data/abstract_v002/scene_img/img/1056.png,abstract_v002_train2015_000000001056.png,700,400,a child is off her bike at the park and is looking at a campfire
1056,http://visualqa.org/data/abstract_v002/scene_img/img/1056.png,abstract_v002_train2015_000000001056.png,700,400,the little girl is beside her bike looking at a campfire
1057,http://visualqa.org/data/abstract_v002/scene_img/img/1057.png,abstract_v002_train2015_000000001057.png,700,400,the young woman is reaching over for a little baby
1057,http://visualqa.org/data/abstract_v002/scene_img/img/1057.png,abstract_v002_train2015_000000001057.png,700,400,a woman is picking up her baby next to a bench
1057,http://visualqa.org/data/abstract_v002/scene_img/img/1057.png,abstract_v002_train2015_000000001057.png,700,400,a mother and child are leaving the park because it is getting cloudy
1057,http://visualqa.org/data/abstract_v002/scene_img/img/1057.png,abstract_v002_train2015_000000001057.png,700,400,a girl at the park with her baby brother
1057,http://visualqa.org/data/abstract_v002/scene_img/img/1057.png,abstract_v002_train2015_000000001057.png,700,400,the lady went to pick up her crying toddler
1058,http://visualqa.org/data/abstract_v002/scene_img/img/1058.png,abstract_v002_train2015_000000001058.png,700,400,a guy sits at the table while a woman presents a plate of food
1058,http://visualqa.org/data/abstract_v002/scene_img/img/1058.png,abstract_v002_train2015_000000001058.png,700,400,the mother brings more food to the table while the cat watches carefully
1058,http://visualqa.org/data/abstract_v002/scene_img/img/1058.png,abstract_v002_train2015_000000001058.png,700,400,a girl holds a plate full of food near a sitting boy
1058,http://visualqa.org/data/abstract_v002/scene_img/img/1058.png,abstract_v002_train2015_000000001058.png,700,400,man with black shirt is having dinner with the woman in white
1058,http://visualqa.org/data/abstract_v002/scene_img/img/1058.png,abstract_v002_train2015_000000001058.png,700,400,a man sitting at the table and a woman carrying a plate of food
1059,http://visualqa.org/data/abstract_v002/scene_img/img/1059.png,abstract_v002_train2015_000000001059.png,700,400,cat and the dog are on the red couch while the boy is standing
1059,http://visualqa.org/data/abstract_v002/scene_img/img/1059.png,abstract_v002_train2015_000000001059.png,700,400,a man is standing on a rug next to a fireplace in a room that has a painting and a couch which has a cat and a dog sitting on it
1059,http://visualqa.org/data/abstract_v002/scene_img/img/1059.png,abstract_v002_train2015_000000001059.png,700,400,the man stands on the carpet and tells the cat to get off of the couch while the dog sleeps
1059,http://visualqa.org/data/abstract_v002/scene_img/img/1059.png,abstract_v002_train2015_000000001059.png,700,400,the boy is trying to tell the animals to get off his couch
1059,http://visualqa.org/data/abstract_v002/scene_img/img/1059.png,abstract_v002_train2015_000000001059.png,700,400,a cat is sitting on a sofa watching a boy hula
1060,http://visualqa.org/data/abstract_v002/scene_img/img/1060.png,abstract_v002_train2015_000000001060.png,700,400,a woman plays with her dog in the park will having a picnic on a sunny day
1060,http://visualqa.org/data/abstract_v002/scene_img/img/1060.png,abstract_v002_train2015_000000001060.png,700,400,woman near bench dog and trees in grass area
1060,http://visualqa.org/data/abstract_v002/scene_img/img/1060.png,abstract_v002_train2015_000000001060.png,700,400,a woman is standing in a park by a picnic blanket
1060,http://visualqa.org/data/abstract_v002/scene_img/img/1060.png,abstract_v002_train2015_000000001060.png,700,400,a woman stands in a clearing with a picnic table nearby with her small dog
1060,http://visualqa.org/data/abstract_v002/scene_img/img/1060.png,abstract_v002_train2015_000000001060.png,700,400,a woman has a picnic in the park with her white dog
1061,http://visualqa.org/data/abstract_v002/scene_img/img/1061.png,abstract_v002_train2015_000000001061.png,700,400,a woman standing in the park on a sunny day with two dogs
1061,http://visualqa.org/data/abstract_v002/scene_img/img/1061.png,abstract_v002_train2015_000000001061.png,700,400,the woman is standing outside watching her two dogs play
1061,http://visualqa.org/data/abstract_v002/scene_img/img/1061.png,abstract_v002_train2015_000000001061.png,700,400,woman standing with a dog on her left and right
1061,http://visualqa.org/data/abstract_v002/scene_img/img/1061.png,abstract_v002_train2015_000000001061.png,700,400,a woman is standing in a field with two white dogs
1061,http://visualqa.org/data/abstract_v002/scene_img/img/1061.png,abstract_v002_train2015_000000001061.png,700,400,two dogs are by a woman near a leafless tree and a bush on a partly cloudy day
1062,http://visualqa.org/data/abstract_v002/scene_img/img/1062.png,abstract_v002_train2015_000000001062.png,700,400,a girl sitting on the side of a sandbox with squirrel in it
1062,http://visualqa.org/data/abstract_v002/scene_img/img/1062.png,abstract_v002_train2015_000000001062.png,700,400,the girl is sitting at the sandbox at the park
1062,http://visualqa.org/data/abstract_v002/scene_img/img/1062.png,abstract_v002_train2015_000000001062.png,700,400,a woman sits on a sandbox near a slide
1062,http://visualqa.org/data/abstract_v002/scene_img/img/1062.png,abstract_v002_train2015_000000001062.png,700,400,a young girl is sitting in a snad box next to a squirrel
1062,http://visualqa.org/data/abstract_v002/scene_img/img/1062.png,abstract_v002_train2015_000000001062.png,700,400,a girl is sitting on the frame of a sandbox
1063,http://visualqa.org/data/abstract_v002/scene_img/img/1063.png,abstract_v002_train2015_000000001063.png,700,400,old man and his cat enjoying a snack outdoors
1063,http://visualqa.org/data/abstract_v002/scene_img/img/1063.png,abstract_v002_train2015_000000001063.png,700,400,the old man is spending time with his cat in the forest
1063,http://visualqa.org/data/abstract_v002/scene_img/img/1063.png,abstract_v002_train2015_000000001063.png,700,400,the man is sitting on the bench next to his pet in the park
1063,http://visualqa.org/data/abstract_v002/scene_img/img/1063.png,abstract_v002_train2015_000000001063.png,700,400,an older man with an apple sits on a bench surrounded by forest animals
1063,http://visualqa.org/data/abstract_v002/scene_img/img/1063.png,abstract_v002_train2015_000000001063.png,700,400,an older man sitting next to his dog and an apple
1064,http://visualqa.org/data/abstract_v002/scene_img/img/1064.png,abstract_v002_train2015_000000001064.png,700,400,the young boy played with his puppy by the fireplace
1064,http://visualqa.org/data/abstract_v002/scene_img/img/1064.png,abstract_v002_train2015_000000001064.png,700,400,the boy is playing with his dogs in the living room
1064,http://visualqa.org/data/abstract_v002/scene_img/img/1064.png,abstract_v002_train2015_000000001064.png,700,400,the dog is running past the boy with red hair
1064,http://visualqa.org/data/abstract_v002/scene_img/img/1064.png,abstract_v002_train2015_000000001064.png,700,400,a boy is playing with his puppy while the older dog takes a nap
1064,http://visualqa.org/data/abstract_v002/scene_img/img/1064.png,abstract_v002_train2015_000000001064.png,700,400,a boy sits in a room with two dogs
1065,http://visualqa.org/data/abstract_v002/scene_img/img/1065.png,abstract_v002_train2015_000000001065.png,700,400,the young girl plays with three cats in the living room
1065,http://visualqa.org/data/abstract_v002/scene_img/img/1065.png,abstract_v002_train2015_000000001065.png,700,400,a girl chasing her cats near a fireplace
1065,http://visualqa.org/data/abstract_v002/scene_img/img/1065.png,abstract_v002_train2015_000000001065.png,700,400,becca is babysitting her cats today and loving every minute of it
1065,http://visualqa.org/data/abstract_v002/scene_img/img/1065.png,abstract_v002_train2015_000000001065.png,700,400,the fire from the fireplace makes the room cozy enough to play in
1065,http://visualqa.org/data/abstract_v002/scene_img/img/1065.png,abstract_v002_train2015_000000001065.png,700,400,a little girl is playing with three cats in front of a fireplace in the living room
1066,http://visualqa.org/data/abstract_v002/scene_img/img/1066.png,abstract_v002_train2015_000000001066.png,700,400,a woman sitting on a sofa with a puppy watches a child play with his toys
1066,http://visualqa.org/data/abstract_v002/scene_img/img/1066.png,abstract_v002_train2015_000000001066.png,700,400,a woman is holding a pet while watching her child play in front of a lit fireplace
1066,http://visualqa.org/data/abstract_v002/scene_img/img/1066.png,abstract_v002_train2015_000000001066.png,700,400,a lady with a white puppy sitting in her lap is watching a young boy play with his toys
1066,http://visualqa.org/data/abstract_v002/scene_img/img/1066.png,abstract_v002_train2015_000000001066.png,700,400,young woman watching a small child play on the ground alone
1066,http://visualqa.org/data/abstract_v002/scene_img/img/1066.png,abstract_v002_train2015_000000001066.png,700,400,a young woman sits on her couch watching her baby play with toys
1067,http://visualqa.org/data/abstract_v002/scene_img/img/1067.png,abstract_v002_train2015_000000001067.png,700,400,a young man playing ball with his white dog
1067,http://visualqa.org/data/abstract_v002/scene_img/img/1067.png,abstract_v002_train2015_000000001067.png,700,400,the dog is not going to catch the ball
1067,http://visualqa.org/data/abstract_v002/scene_img/img/1067.png,abstract_v002_train2015_000000001067.png,700,400,the man is playing fetch the the dog
1067,http://visualqa.org/data/abstract_v002/scene_img/img/1067.png,abstract_v002_train2015_000000001067.png,700,400,the boy is playing ball with his dog in the park
1067,http://visualqa.org/data/abstract_v002/scene_img/img/1067.png,abstract_v002_train2015_000000001067.png,700,400,a boy in black and gray standing with a white dog
1068,http://visualqa.org/data/abstract_v002/scene_img/img/1068.png,abstract_v002_train2015_000000001068.png,700,400,dog bringing a bone to his owner who is sitting on a chair
1068,http://visualqa.org/data/abstract_v002/scene_img/img/1068.png,abstract_v002_train2015_000000001068.png,700,400,a woman and a dog a both sitting
1068,http://visualqa.org/data/abstract_v002/scene_img/img/1068.png,abstract_v002_train2015_000000001068.png,700,400,the woman gave her dog a treat for being good
1068,http://visualqa.org/data/abstract_v002/scene_img/img/1068.png,abstract_v002_train2015_000000001068.png,700,400,the woman is sitting on the easy chair and the dog wants her to throw his toy dog bone
1068,http://visualqa.org/data/abstract_v002/scene_img/img/1068.png,abstract_v002_train2015_000000001068.png,700,400,the woman sitting on the chair while the dog is guarding her
1069,http://visualqa.org/data/abstract_v002/scene_img/img/1069.png,abstract_v002_train2015_000000001069.png,700,400,the girl is riding on her skateboard while the dog watches
1069,http://visualqa.org/data/abstract_v002/scene_img/img/1069.png,abstract_v002_train2015_000000001069.png,700,400,the girl is merrily riding the skateboard down the hill
1069,http://visualqa.org/data/abstract_v002/scene_img/img/1069.png,abstract_v002_train2015_000000001069.png,700,400,the girl is skateboarding down the path in a park
1069,http://visualqa.org/data/abstract_v002/scene_img/img/1069.png,abstract_v002_train2015_000000001069.png,700,400,a girl cruising on a skateboard on a side walk
1069,http://visualqa.org/data/abstract_v002/scene_img/img/1069.png,abstract_v002_train2015_000000001069.png,700,400,a girl is riding a red skateboard while looking at her dog
1070,http://visualqa.org/data/abstract_v002/scene_img/img/1070.png,abstract_v002_train2015_000000001070.png,700,400,a family of three wits around a fire roasting marshmallows while a squirrel eats nearby and a bird flies overhead
1070,http://visualqa.org/data/abstract_v002/scene_img/img/1070.png,abstract_v002_train2015_000000001070.png,700,400,the people roast marshmallows over the fire in the woods
1070,http://visualqa.org/data/abstract_v002/scene_img/img/1070.png,abstract_v002_train2015_000000001070.png,700,400,a woman a boy and a girl roasting marshmellows while a yellow bird flies near them
1070,http://visualqa.org/data/abstract_v002/scene_img/img/1070.png,abstract_v002_train2015_000000001070.png,700,400,two children and a woman making marshmellows over a fire
1070,http://visualqa.org/data/abstract_v002/scene_img/img/1070.png,abstract_v002_train2015_000000001070.png,700,400,a boy and a girl is sad while a lady is having fun
1071,http://visualqa.org/data/abstract_v002/scene_img/img/1071.png,abstract_v002_train2015_000000001071.png,700,400,a girl jumps rope in the park alone
1071,http://visualqa.org/data/abstract_v002/scene_img/img/1071.png,abstract_v002_train2015_000000001071.png,700,400,a girl is jumping rope near a slide sandbox and monkey bar
1071,http://visualqa.org/data/abstract_v002/scene_img/img/1071.png,abstract_v002_train2015_000000001071.png,700,400,the little girl jumps rope in the park playground
1071,http://visualqa.org/data/abstract_v002/scene_img/img/1071.png,abstract_v002_train2015_000000001071.png,700,400,a young girl playing jump rope in the park
1071,http://visualqa.org/data/abstract_v002/scene_img/img/1071.png,abstract_v002_train2015_000000001071.png,700,400,a young girl is playing with a jump rope in the park
1072,http://visualqa.org/data/abstract_v002/scene_img/img/1072.png,abstract_v002_train2015_000000001072.png,700,400,an older woman walking across a rug in front of a brown couch
1072,http://visualqa.org/data/abstract_v002/scene_img/img/1072.png,abstract_v002_train2015_000000001072.png,700,400,a old woman scowls as she walks across the living room
1072,http://visualqa.org/data/abstract_v002/scene_img/img/1072.png,abstract_v002_train2015_000000001072.png,700,400,mature woman on red rug near a brown couch
1072,http://visualqa.org/data/abstract_v002/scene_img/img/1072.png,abstract_v002_train2015_000000001072.png,700,400,an unhappy woman enters an empty living room
1072,http://visualqa.org/data/abstract_v002/scene_img/img/1072.png,abstract_v002_train2015_000000001072.png,700,400,an elderly woman walks across the living room area rug
1073,http://visualqa.org/data/abstract_v002/scene_img/img/1073.png,abstract_v002_train2015_000000001073.png,700,400,two woman walking away from their bikes toward a squirrel
1073,http://visualqa.org/data/abstract_v002/scene_img/img/1073.png,abstract_v002_train2015_000000001073.png,700,400,an image of a woman that is riding her bike
1073,http://visualqa.org/data/abstract_v002/scene_img/img/1073.png,abstract_v002_train2015_000000001073.png,700,400,two women are going after a squirrel in the bushes
1073,http://visualqa.org/data/abstract_v002/scene_img/img/1073.png,abstract_v002_train2015_000000001073.png,700,400,the two women are walking near the bushes
1073,http://visualqa.org/data/abstract_v002/scene_img/img/1073.png,abstract_v002_train2015_000000001073.png,700,400,a couple of women with bikes stop to look at a squirrel in the shrubs
1074,http://visualqa.org/data/abstract_v002/scene_img/img/1074.png,abstract_v002_train2015_000000001074.png,700,400,a young man is watching a squirrel run in the yard
1074,http://visualqa.org/data/abstract_v002/scene_img/img/1074.png,abstract_v002_train2015_000000001074.png,700,400,the man is walking while afraid of the squirrel
1074,http://visualqa.org/data/abstract_v002/scene_img/img/1074.png,abstract_v002_train2015_000000001074.png,700,400,on a sunny daya boy is walking in the park
1074,http://visualqa.org/data/abstract_v002/scene_img/img/1074.png,abstract_v002_train2015_000000001074.png,700,400,man is scared of the squirrel beside the bush
1074,http://visualqa.org/data/abstract_v002/scene_img/img/1074.png,abstract_v002_train2015_000000001074.png,700,400,a man in a blue shirt standing in the grass with a squirrel nearby
1075,http://visualqa.org/data/abstract_v002/scene_img/img/1075.png,abstract_v002_train2015_000000001075.png,700,400,the cat is stretching on the couch the girl is sitting on
